Year,Géographie,Source,GeoCode,Value
2014,Île-du-Prince-Édouard,Déchets et autres,11,0.076
2014,Île-du-Prince-Édouard,Agriculture,11,0.306
2014,Québec,Inventaire provincial,24,77.151
2014,Québec,Exploitation pétrolière et gazière,24,2.516
2014,Québec,Transports,24,29.154
2014,Québec,Industrie lourde,24,17.894
2014,Québec,"Fabrication légère, construction et ressources forestières",24,4.819
2014,Québec,Bâtiments,24,9.862
2014,Québec,Déchets et autres,24,4.229
2014,Québec,Agriculture,24,8.416
2014,Saskatchewan,Inventaire provincial,47,86.447
2014,Saskatchewan,Exploitation pétrolière et gazière,47,39.392
2014,Saskatchewan,Transports,47,9.826
2014,Saskatchewan,Industrie lourde,47,2.854
2014,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.984
2014,Saskatchewan,Bâtiments,47,3.425
2014,Saskatchewan,Déchets et autres,47,1.365
2014,Saskatchewan,Agriculture,47,14.771
2014,Yukon,Inventaire territorial,60,0.501
2014,Yukon,Exploitation pétrolière et gazière,60,0.0
2014,Yukon,Transports,60,0.313
2014,Yukon,Industrie lourde,60,0.076
2014,Yukon,"Fabrication légère, construction et ressources forestières",60,0.02
2014,Yukon,Bâtiments,60,0.043
2014,Yukon,Déchets et autres,60,0.03
2014,Yukon,Agriculture,60,0.004
2015,Alberta,Inventaire provincial,48,290.754
2015,Alberta,Exploitation pétrolière et gazière,48,155.381
2015,Alberta,Transports,48,27.171
2015,Alberta,Industrie lourde,48,19.488
2015,Alberta,"Fabrication légère, construction et ressources forestières",48,3.134
2015,Alberta,Bâtiments,48,19.056
2015,Alberta,Déchets et autres,48,4.305
2015,Alberta,Agriculture,48,19.99
2015,Colombie-Britannique,Inventaire provincial,59,59.662
2015,Colombie-Britannique,Exploitation pétrolière et gazière,59,15.27
2015,Colombie-Britannique,Transports,59,20.356
2015,Colombie-Britannique,Industrie lourde,59,5.906
2015,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.088
2015,Colombie-Britannique,Bâtiments,59,7.468
2015,Colombie-Britannique,Déchets et autres,59,2.527
2015,Colombie-Britannique,Agriculture,59,2.773
2015,Canada,Exploitation pétrolière et gazière,,229.114
2015,Canada,Transports,,162.205
2015,Canada,Industrie lourde,,79.505
2015,Canada,"Fabrication légère, construction et ressources forestières",,23.473
2015,Canada,Bâtiments,,85.156
2015,Canada,Déchets et autres,,22.889
2015,Canada,Agriculture,,65.707
2015,Manitoba,Inventaire provincial,46,20.843
2015,Manitoba,Exploitation pétrolière et gazière,46,1.1
2015,Manitoba,Transports,46,6.293
2015,Manitoba,Industrie lourde,46,1.312
2015,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.216
2015,Manitoba,Bâtiments,46,2.656
2015,Manitoba,Déchets et autres,46,1.346
2015,Manitoba,Agriculture,46,6.796
2015,Nouveau-Brunswick,Inventaire provincial,13,13.937
2015,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.845
2015,Nouveau-Brunswick,Transports,13,3.646
2015,Nouveau-Brunswick,Industrie lourde,13,0.773
2015,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.443
2015,Nouveau-Brunswick,Bâtiments,13,1.429
2015,Nouveau-Brunswick,Déchets et autres,13,0.55
2015,Nouveau-Brunswick,Agriculture,13,0.446
2015,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.816
2015,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.323
2015,Terre-Neuve-et-Labrador,Transports,10,3.696
2015,Terre-Neuve-et-Labrador,Industrie lourde,10,1.121
2015,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.626
2015,Terre-Neuve-et-Labrador,Bâtiments,10,1.009
2015,Terre-Neuve-et-Labrador,Déchets et autres,10,0.599
2015,Terre-Neuve-et-Labrador,Agriculture,10,0.1
2015,Territoires du Nord-Ouest,Inventaire territorial,61,1.575
2015,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.024
2015,Territoires du Nord-Ouest,Transports,61,0.672
2015,Territoires du Nord-Ouest,Industrie lourde,61,0.41
2015,Territoires du Nord-Ouest,Bâtiments,61,0.303
2015,Territoires du Nord-Ouest,Déchets et autres,61,0.037
2015,Nouvelle-Écosse,Inventaire provincial,12,16.541
2015,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.634
2015,Nouvelle-Écosse,Transports,12,4.779
2015,Nouvelle-Écosse,Industrie lourde,12,0.52
2015,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.393
2015,Nouvelle-Écosse,Bâtiments,12,2.241
2015,Nouvelle-Écosse,Déchets et autres,12,0.501
2015,Nouvelle-Écosse,Agriculture,12,0.413
2015,Nunavut,Inventaire territorial,62,0.633
2015,Nunavut,Transports,62,0.341
2015,Nunavut,Industrie lourde,62,0.137
2015,Nunavut,Bâtiments,62,0.011
2015,Nunavut,Déchets et autres,62,0.028
2015,Ontario,Inventaire provincial,35,163.735
2015,Ontario,Exploitation pétrolière et gazière,35,9.747
2015,Ontario,Transports,35,54.303
2015,Ontario,Industrie lourde,35,29.686
2015,Ontario,"Fabrication légère, construction et ressources forestières",35,9.07
2015,Ontario,Bâtiments,35,37.302
2015,Ontario,Déchets et autres,35,7.234
2015,Ontario,Agriculture,35,10.913
2015,Île-du-Prince-Édouard,Inventaire provincial,11,1.546
2015,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2015,Île-du-Prince-Édouard,Transports,11,0.71
2015,Île-du-Prince-Édouard,Industrie lourde,11,0.01
2015,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.1
2015,Île-du-Prince-Édouard,Bâtiments,11,0.339
2015,Île-du-Prince-Édouard,Déchets et autres,11,0.075
2015,Île-du-Prince-Édouard,Agriculture,11,0.298
2015,Québec,Inventaire provincial,24,77.451
2015,Québec,Exploitation pétrolière et gazière,24,2.652
2015,Québec,Transports,24,29.723
2015,Québec,Industrie lourde,24,17.188
2015,Québec,"Fabrication légère, construction et ressources forestières",24,4.456
2015,Québec,Bâtiments,24,10.053
2015,Québec,Déchets et autres,24,4.284
2015,Québec,Agriculture,24,8.814
2015,Saskatchewan,Inventaire provincial,47,87.69
2015,Saskatchewan,Exploitation pétrolière et gazière,47,39.139
2015,Saskatchewan,Transports,47,10.178
2015,Saskatchewan,Industrie lourde,47,2.877
2015,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.912
2015,Saskatchewan,Bâtiments,47,3.247
2015,Saskatchewan,Déchets et autres,47,1.372
2015,Saskatchewan,Agriculture,47,15.16
2015,Yukon,Inventaire territorial,60,0.531
2015,Yukon,Exploitation pétrolière et gazière,60,0.0
2015,Yukon,Transports,60,0.338
2015,Yukon,Industrie lourde,60,0.078
2015,Yukon,"Fabrication légère, construction et ressources forestières",60,0.02
2015,Yukon,Bâtiments,60,0.042
2015,Yukon,Déchets et autres,60,0.031
2015,Yukon,Agriculture,60,0.004
2016,Alberta,Inventaire provincial,48,279.274
2016,Alberta,Exploitation pétrolière et gazière,48,146.044
2016,Alberta,Transports,48,25.985
2016,Alberta,Industrie lourde,48,16.917
2016,Alberta,"Fabrication légère, construction et ressources forestières",48,3.395
2016,Alberta,Bâtiments,48,19.38
2016,Alberta,Déchets et autres,48,4.452
2016,Alberta,Agriculture,48,19.725
2016,Colombie-Britannique,Inventaire provincial,59,61.867
2016,Colombie-Britannique,Exploitation pétrolière et gazière,59,14.997
2016,Colombie-Britannique,Transports,59,21.464
2016,Colombie-Britannique,Industrie lourde,59,6.398
2016,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.234
2016,Colombie-Britannique,Bâtiments,59,8.002
2016,Colombie-Britannique,Déchets et autres,59,2.385
2016,Colombie-Britannique,Agriculture,59,3.022
2016,Canada,Exploitation pétrolière et gazière,,214.143
2016,Canada,Transports,,162.019
2016,Canada,Industrie lourde,,76.644
2016,Canada,"Fabrication légère, construction et ressources forestières",,23.806
2016,Canada,Bâtiments,,86.05
2016,Canada,Déchets et autres,,23.679
2016,Canada,Agriculture,,66.731
2016,Manitoba,Inventaire provincial,46,21.141
2016,Manitoba,Exploitation pétrolière et gazière,46,0.983
2016,Manitoba,Transports,46,6.346
2016,Manitoba,Industrie lourde,46,1.373
2016,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.252
2016,Manitoba,Bâtiments,46,2.725
2016,Manitoba,Déchets et autres,46,1.359
2016,Manitoba,Agriculture,46,7.031
2016,Nouveau-Brunswick,Inventaire provincial,13,14.71
2016,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,3.093
2016,Nouveau-Brunswick,Transports,13,4.081
2016,Nouveau-Brunswick,Industrie lourde,13,0.799
2016,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.37
2016,Nouveau-Brunswick,Bâtiments,13,1.254
2016,Nouveau-Brunswick,Déchets et autres,13,0.52
2016,Nouveau-Brunswick,Agriculture,13,0.484
2016,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.954
2016,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.623
2016,Terre-Neuve-et-Labrador,Transports,10,3.747
2016,Terre-Neuve-et-Labrador,Industrie lourde,10,0.639
2016,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.666
2016,Terre-Neuve-et-Labrador,Bâtiments,10,1.035
2016,Terre-Neuve-et-Labrador,Déchets et autres,10,0.614
2016,Terre-Neuve-et-Labrador,Agriculture,10,0.103
2016,Territoires du Nord-Ouest,Inventaire territorial,61,1.31
2016,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.028
2016,Territoires du Nord-Ouest,Transports,61,0.684
2016,Territoires du Nord-Ouest,Industrie lourde,61,0.344
2016,Territoires du Nord-Ouest,Bâtiments,61,0.113
2016,Territoires du Nord-Ouest,Déchets et autres,61,0.037
2016,Nouvelle-Écosse,Inventaire provincial,12,15.603
2016,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.472
2016,Nouvelle-Écosse,Transports,12,4.758
2016,Nouvelle-Écosse,Industrie lourde,12,0.467
2016,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.409
2016,Nouvelle-Écosse,Bâtiments,12,1.89
2016,Nouvelle-Écosse,Déchets et autres,12,0.513
2016,Nouvelle-Écosse,Agriculture,12,0.408
2016,Nunavut,Inventaire territorial,62,0.738
2016,Nunavut,Transports,62,0.38
2016,Nunavut,Industrie lourde,62,0.179
2016,Nunavut,Bâtiments,62,0.012
2016,Nunavut,Déchets et autres,62,0.028
2016,Ontario,Inventaire provincial,35,163.433
2016,Ontario,Exploitation pétrolière et gazière,35,9.348
2016,Ontario,Transports,35,53.181
2016,Ontario,Industrie lourde,35,30.814
2016,Ontario,"Fabrication légère, construction et ressources forestières",35,9.017
2016,Ontario,Bâtiments,35,37.616
2016,Ontario,Déchets et autres,35,7.204
2016,Ontario,Agriculture,35,11.395
2016,Île-du-Prince-Édouard,Inventaire provincial,11,1.588
2016,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2016,Île-du-Prince-Édouard,Transports,11,0.737
2016,Île-du-Prince-Édouard,Industrie lourde,11,0.01
2016,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.112
2016,Île-du-Prince-Édouard,Bâtiments,11,0.316
2016,Île-du-Prince-Édouard,Déchets et autres,11,0.074
2016,Île-du-Prince-Édouard,Agriculture,11,0.336
2016,Québec,Inventaire provincial,24,77.417
2016,Québec,Exploitation pétrolière et gazière,24,2.236
2016,Québec,Transports,24,30.527
2016,Québec,Industrie lourde,24,15.786
2016,Québec,"Fabrication légère, construction et ressources forestières",24,4.427
2016,Québec,Bâtiments,24,10.218
2016,Québec,Déchets et autres,24,5.101
2016,Québec,Agriculture,24,8.806
2016,Saskatchewan,Inventaire provincial,47,82.758
2016,Saskatchewan,Exploitation pétrolière et gazière,47,34.32
2016,Saskatchewan,Transports,47,9.783
2016,Saskatchewan,Industrie lourde,47,2.848
2016,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.864
2016,Saskatchewan,Bâtiments,47,3.451
2016,Saskatchewan,Déchets et autres,47,1.36
2016,Saskatchewan,Agriculture,47,15.417
2016,Yukon,Inventaire territorial,60,0.529
2016,Yukon,Exploitation pétrolière et gazière,60,0.0
2016,Yukon,Transports,60,0.345
2016,Yukon,Industrie lourde,60,0.068
2016,Yukon,"Fabrication légère, construction et ressources forestières",60,0.023
2016,Yukon,Bâtiments,60,0.039
2016,Yukon,Déchets et autres,60,0.031
2016,Yukon,Agriculture,60,0.004
2017,Alberta,Inventaire provincial,48,287.32
2017,Alberta,Exploitation pétrolière et gazière,48,152.245
2017,Alberta,Transports,48,26.572
2017,Alberta,Industrie lourde,48,17.503
2017,Alberta,"Fabrication légère, construction et ressources forestières",48,3.16
2017,Alberta,Bâtiments,48,20.348
2017,Alberta,Déchets et autres,48,4.46
2017,Alberta,Agriculture,48,19.741
2017,Colombie-Britannique,Inventaire provincial,59,62.79
2017,Colombie-Britannique,Exploitation pétrolière et gazière,59,15.026
2017,Colombie-Britannique,Transports,59,21.776
2017,Colombie-Britannique,Industrie lourde,59,6.572
2017,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.398
2017,Colombie-Britannique,Bâtiments,59,8.51
2017,Colombie-Britannique,Déchets et autres,59,2.32
2017,Colombie-Britannique,Agriculture,59,3.049
2017,Canada,Exploitation pétrolière et gazière,,220.722
2017,Canada,Transports,,165.023
2017,Canada,Industrie lourde,,77.374
2017,Canada,"Fabrication légère, construction et ressources forestières",,24.578
2017,Canada,Bâtiments,,88.152
2017,Canada,Déchets et autres,,23.513
2017,Canada,Agriculture,,67.296
2017,Manitoba,Inventaire provincial,46,21.599
2017,Manitoba,Exploitation pétrolière et gazière,46,0.873
2017,Manitoba,Transports,46,6.464
2017,Manitoba,Industrie lourde,46,1.309
2017,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.377
2017,Manitoba,Bâtiments,46,2.863
2017,Manitoba,Déchets et autres,46,1.379
2017,Manitoba,Agriculture,46,7.264
2017,Nouveau-Brunswick,Inventaire provincial,13,13.625
2017,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,3.278
2017,Nouveau-Brunswick,Transports,13,3.657
2017,Nouveau-Brunswick,Industrie lourde,13,0.793
2017,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.404
2017,Nouveau-Brunswick,Bâtiments,13,1.086
2017,Nouveau-Brunswick,Déchets et autres,13,0.53
2017,Nouveau-Brunswick,Agriculture,13,0.461
2017,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.87
2017,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.541
2017,Terre-Neuve-et-Labrador,Transports,10,3.779
2017,Terre-Neuve-et-Labrador,Industrie lourde,10,0.711
2017,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.549
2017,Terre-Neuve-et-Labrador,Bâtiments,10,1.052
2017,Terre-Neuve-et-Labrador,Déchets et autres,10,0.613
2017,Terre-Neuve-et-Labrador,Agriculture,10,0.096
2017,Territoires du Nord-Ouest,Inventaire territorial,61,1.405
2017,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.021
2017,Territoires du Nord-Ouest,Transports,61,0.791
2017,Territoires du Nord-Ouest,Industrie lourde,61,0.346
2017,Territoires du Nord-Ouest,Bâtiments,61,0.113
2017,Territoires du Nord-Ouest,Déchets et autres,61,0.038
2017,Nouvelle-Écosse,Inventaire provincial,12,15.96
2017,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.329
2017,Nouvelle-Écosse,Transports,12,5.006
2017,Nouvelle-Écosse,Industrie lourde,12,0.424
2017,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.444
2017,Nouvelle-Écosse,Bâtiments,12,1.959
2017,Nouvelle-Écosse,Déchets et autres,12,0.517
2017,Nouvelle-Écosse,Agriculture,12,0.419
2017,Nunavut,Inventaire territorial,62,0.742
2017,Nunavut,Transports,62,0.391
2017,Nunavut,Industrie lourde,62,0.168
2017,Nunavut,Bâtiments,62,0.013
2017,Nunavut,Déchets et autres,62,0.029
2017,Ontario,Inventaire provincial,35,158.426
2017,Ontario,Exploitation pétrolière et gazière,35,7.508
2017,Ontario,Transports,35,53.583
2017,Ontario,Industrie lourde,35,29.234
2017,Ontario,"Fabrication légère, construction et ressources forestières",35,9.568
2017,Ontario,Bâtiments,35,37.929
2017,Ontario,Déchets et autres,35,7.041
2017,Ontario,Agriculture,35,11.344
2017,Île-du-Prince-Édouard,Inventaire provincial,11,1.607
2017,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2017,Île-du-Prince-Édouard,Transports,11,0.75
2017,Île-du-Prince-Édouard,Industrie lourde,11,0.011
2017,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.118
2017,Île-du-Prince-Édouard,Bâtiments,11,0.315
2017,Île-du-Prince-Édouard,Déchets et autres,11,0.073
2017,Île-du-Prince-Édouard,Agriculture,11,0.331
2017,Québec,Inventaire provincial,24,79.486
2017,Québec,Exploitation pétrolière et gazière,24,1.954
2017,Québec,Transports,24,31.961
2017,Québec,Industrie lourde,24,16.946
2017,Québec,"Fabrication légère, construction et ressources forestières",24,4.655
2017,Québec,Bâtiments,24,10.211
2017,Québec,Déchets et autres,24,5.097
2017,Québec,Agriculture,24,8.402
2017,Saskatchewan,Inventaire provincial,47,87.615
2017,Saskatchewan,Exploitation pétrolière et gazière,47,36.946
2017,Saskatchewan,Transports,47,9.943
2017,Saskatchewan,Industrie lourde,47,3.266
2017,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.843
2017,Saskatchewan,Bâtiments,47,3.717
2017,Saskatchewan,Déchets et autres,47,1.386
2017,Saskatchewan,Agriculture,47,16.185
2017,Yukon,Inventaire territorial,60,0.564
2017,Yukon,Exploitation pétrolière et gazière,60,0.0
2017,Yukon,Transports,60,0.351
2017,Yukon,Industrie lourde,60,0.091
2017,Yukon,"Fabrication légère, construction et ressources forestières",60,0.025
2017,Yukon,Bâtiments,60,0.036
2017,Yukon,Déchets et autres,60,0.032
2017,Yukon,Agriculture,60,0.005
2018,Alberta,Inventaire provincial,48,286.471
2018,Alberta,Exploitation pétrolière et gazière,48,159.331
2018,Alberta,Transports,48,27.866
2018,Alberta,Industrie lourde,48,17.915
2018,Alberta,"Fabrication légère, construction et ressources forestières",48,2.967
2018,Alberta,Bâtiments,48,21.668
2018,Alberta,Déchets et autres,48,4.556
2018,Alberta,Agriculture,48,20.062
2018,Colombie-Britannique,Inventaire provincial,59,65.007
2018,Colombie-Britannique,Exploitation pétrolière et gazière,59,15.094
2018,Colombie-Britannique,Transports,59,22.655
2018,Colombie-Britannique,Industrie lourde,59,6.866
2018,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.915
2018,Colombie-Britannique,Bâtiments,59,8.367
2018,Colombie-Britannique,Déchets et autres,59,2.332
2018,Colombie-Britannique,Agriculture,59,3.212
2018,Canada,Exploitation pétrolière et gazière,,228.477
2018,Canada,Transports,,168.977
2018,Canada,Industrie lourde,,79.761
2018,Canada,"Fabrication légère, construction et ressources forestières",,25.118
2018,Canada,Bâtiments,,92.22
2018,Canada,Déchets et autres,,23.451
2018,Canada,Agriculture,,69.046
2018,Manitoba,Inventaire provincial,46,22.41
2018,Manitoba,Exploitation pétrolière et gazière,46,1.037
2018,Manitoba,Transports,46,6.856
2018,Manitoba,Industrie lourde,46,1.437
2018,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.072
2018,Manitoba,Bâtiments,46,3.145
2018,Manitoba,Déchets et autres,46,1.388
2018,Manitoba,Agriculture,46,7.432
2018,Nouveau-Brunswick,Inventaire provincial,13,13.388
2018,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.854
2018,Nouveau-Brunswick,Transports,13,3.564
2018,Nouveau-Brunswick,Industrie lourde,13,0.824
2018,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.414
2018,Nouveau-Brunswick,Bâtiments,13,1.117
2018,Nouveau-Brunswick,Déchets et autres,13,0.529
2018,Nouveau-Brunswick,Agriculture,13,0.472
2018,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.616
2018,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.717
2018,Terre-Neuve-et-Labrador,Transports,10,3.602
2018,Terre-Neuve-et-Labrador,Industrie lourde,10,0.915
2018,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.653
2018,Terre-Neuve-et-Labrador,Bâtiments,10,0.891
2018,Terre-Neuve-et-Labrador,Déchets et autres,10,0.615
2018,Terre-Neuve-et-Labrador,Agriculture,10,0.095
2018,Territoires du Nord-Ouest,Inventaire territorial,61,1.424
2018,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.019
2018,Territoires du Nord-Ouest,Transports,61,0.758
2018,Territoires du Nord-Ouest,Industrie lourde,61,0.393
2018,Territoires du Nord-Ouest,Bâtiments,61,0.125
2018,Territoires du Nord-Ouest,Déchets et autres,61,0.038
2018,Nouvelle-Écosse,Inventaire provincial,12,16.475
2018,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.215
2018,Nouvelle-Écosse,Transports,12,5.169
2018,Nouvelle-Écosse,Industrie lourde,12,0.469
2018,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.462
2018,Nouvelle-Écosse,Bâtiments,12,2.101
2018,Nouvelle-Écosse,Déchets et autres,12,0.525
2018,Nouvelle-Écosse,Agriculture,12,0.422
2018,Nunavut,Inventaire territorial,62,0.736
2018,Nunavut,Transports,62,0.388
2018,Nunavut,Industrie lourde,62,0.135
2018,Nunavut,Bâtiments,62,0.014
2018,Nunavut,Déchets et autres,62,0.03
2018,Ontario,Inventaire provincial,35,164.198
2018,Ontario,Exploitation pétrolière et gazière,35,7.786
2018,Ontario,Transports,35,55.161
2018,Ontario,Industrie lourde,35,29.258
2018,Ontario,"Fabrication légère, construction et ressources forestières",35,10.015
2018,Ontario,Bâtiments,35,40.12
2018,Ontario,Déchets et autres,35,6.988
2018,Ontario,Agriculture,35,11.397
2018,Île-du-Prince-Édouard,Inventaire provincial,11,1.579
2018,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2018,Île-du-Prince-Édouard,Transports,11,0.729
2018,Île-du-Prince-Édouard,Industrie lourde,11,0.013
2018,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.103
2018,Île-du-Prince-Édouard,Bâtiments,11,0.312
2018,Île-du-Prince-Édouard,Déchets et autres,11,0.071
2018,Île-du-Prince-Édouard,Agriculture,11,0.348
2018,Québec,Inventaire provincial,24,80.65
2018,Québec,Exploitation pétrolière et gazière,24,2.449
2018,Québec,Transports,24,31.816
2018,Québec,Industrie lourde,24,17.303
2018,Québec,"Fabrication légère, construction et ressources forestières",24,4.644
2018,Québec,Bâtiments,24,10.226
2018,Québec,Déchets et autres,24,4.966
2018,Québec,Agriculture,24,8.944
2018,Saskatchewan,Inventaire provincial,47,89.031
2018,Saskatchewan,Exploitation pétrolière et gazière,47,36.975
2018,Saskatchewan,Transports,47,10.029
2018,Saskatchewan,Industrie lourde,47,4.114
2018,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.821
2018,Saskatchewan,Bâtiments,47,4.09
2018,Saskatchewan,Déchets et autres,47,1.379
2018,Saskatchewan,Agriculture,47,16.654
2018,Yukon,Inventaire territorial,60,0.644
2018,Yukon,Exploitation pétrolière et gazière,60,0.0
2018,Yukon,Transports,60,0.382
2018,Yukon,Industrie lourde,60,0.119
2018,Yukon,"Fabrication légère, construction et ressources forestières",60,0.025
2018,Yukon,Bâtiments,60,0.044
2018,Yukon,Déchets et autres,60,0.033
2018,Yukon,Agriculture,60,0.008
2019,Alberta,Inventaire provincial,48,287.051
2019,Alberta,Exploitation pétrolière et gazière,48,158.788
2019,Alberta,Transports,48,28.03
2019,Alberta,Industrie lourde,48,18.318
2019,Alberta,"Fabrication légère, construction et ressources forestières",48,3.362
2019,Alberta,Bâtiments,48,21.807
2019,Alberta,Déchets et autres,48,4.52
2019,Alberta,Agriculture,48,20.445
2019,Colombie-Britannique,Inventaire provincial,59,64.023
2019,Colombie-Britannique,Exploitation pétrolière et gazière,59,14.446
2019,Colombie-Britannique,Transports,59,22.639
2019,Colombie-Britannique,Industrie lourde,59,6.495
2019,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.402
2019,Colombie-Britannique,Bâtiments,59,8.743
2019,Colombie-Britannique,Déchets et autres,59,2.311
2019,Colombie-Britannique,Agriculture,59,3.117
2019,Canada,Exploitation pétrolière et gazière,,226.148
2019,Canada,Transports,,169.844
2019,Canada,Industrie lourde,,79.25
2019,Canada,"Fabrication légère, construction et ressources forestières",,25.065
2019,Canada,Bâtiments,,94.192
2019,Canada,Déchets et autres,,23.532
2019,Canada,Agriculture,,69.317
2019,Manitoba,Inventaire provincial,46,22.131
2019,Manitoba,Exploitation pétrolière et gazière,46,1.0
2019,Manitoba,Transports,46,6.736
2019,Manitoba,Industrie lourde,46,1.304
2019,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.124
2019,Manitoba,Bâtiments,46,3.156
2019,Manitoba,Déchets et autres,46,1.389
2019,Manitoba,Agriculture,46,7.38
2019,Nouveau-Brunswick,Inventaire provincial,13,12.953
2019,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,3.163
2019,Nouveau-Brunswick,Transports,13,3.457
2019,Nouveau-Brunswick,Industrie lourde,13,0.671
2019,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.399
2019,Nouveau-Brunswick,Bâtiments,13,1.062
2019,Nouveau-Brunswick,Déchets et autres,13,0.562
2019,Nouveau-Brunswick,Agriculture,13,0.466
2019,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.102
2019,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.779
2019,Terre-Neuve-et-Labrador,Transports,10,3.862
2019,Terre-Neuve-et-Labrador,Industrie lourde,10,1.13
2019,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.568
2019,Terre-Neuve-et-Labrador,Bâtiments,10,0.909
2019,Terre-Neuve-et-Labrador,Déchets et autres,10,0.615
2019,Terre-Neuve-et-Labrador,Agriculture,10,0.098
2019,Territoires du Nord-Ouest,Inventaire territorial,61,1.418
2019,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.074
2019,Territoires du Nord-Ouest,Transports,61,0.709
2019,Territoires du Nord-Ouest,Industrie lourde,61,0.384
2019,Territoires du Nord-Ouest,Bâtiments,61,0.129
2019,Territoires du Nord-Ouest,Déchets et autres,61,0.039
2019,Nouvelle-Écosse,Inventaire provincial,12,16.208
2019,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.015
2019,Nouvelle-Écosse,Transports,12,5.444
2019,Nouvelle-Écosse,Industrie lourde,12,0.409
2019,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.42
2019,Nouvelle-Écosse,Bâtiments,12,2.111
2019,Nouvelle-Écosse,Déchets et autres,12,0.549
2019,Nouvelle-Écosse,Agriculture,12,0.402
2019,Nunavut,Inventaire territorial,62,0.754
2019,Nunavut,Transports,62,0.422
2019,Nunavut,Industrie lourde,62,0.121
2019,Nunavut,Bâtiments,62,0.015
2019,Nunavut,Déchets et autres,62,0.031
2019,Ontario,Inventaire provincial,35,165.45
2019,Ontario,Exploitation pétrolière et gazière,35,8.279
2019,Ontario,Transports,35,55.622
2019,Ontario,Industrie lourde,35,28.468
